_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,contributors_browser,e_abort,e_canplay,e_canplaythrough,e_durationchange,e_emptied,e_ended,e_error,e_loadeddata,e_loadedmetadata,e_loadstart,e_pause,e_play,e_playing,e_progress,e_ratechange,e_seeked,e_seeking,e_stalled,e_suspend,e_timeupdate,e_volumechange,e_waiting,keywords,avg_rating,bitdepth,bitrate,channels,description,duration,experiment_url,id,license,name,num_ratings,preview-hq-mp3,preview-hq-ogg,samplerate,tags,type,url,username,clustering
658295820,1/26/2015 15:30:53,1538894629,1/26/2015 15:29:41,FALSE,clixsense,1,6352345,GBR,G9,Prescot,82.42.179.184,Mozilla/5.0 (Windows NT 6.0; rv:35.0) Gecko/20100101 Firefox/35.0,0,1,1,3,0,1,0,1,1,0,1,1,1,2,1,0,0,0,1,77,0,1,"tinny,banging",5,24,2304,2,My clothes dryer. Sound Devices 744T.,20.99997917,http://kyoto.let.vu.nl/~miltenburg/sounds/60922.mp3,60922,http://creativecommons.org/licenses/by/3.0/,Dryer.WAV,1,https://www.freesound.org/data/previews/60/60922_1198-hq.mp3,https://www.freesound.org/data/previews/60/60922_1198-hq.ogg,48000,concrete domestic dryer household machine,wav,https://www.freesound.org/people/nicStage/sounds/60922/,nicStage,"{""tinny"":""tinny"",""banging"":""banging""}"
658295820,1/26/2015 15:33:41,1538896203,1/26/2015 15:32:16,FALSE,neodev,1,11007322,GBR,H9,London,2.126.224.193,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36",0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,2,84,0,1,"clapping,train",5,24,2304,2,My clothes dryer. Sound Devices 744T.,20.99997917,http://kyoto.let.vu.nl/~miltenburg/sounds/60922.mp3,60922,http://creativecommons.org/licenses/by/3.0/,Dryer.WAV,1,https://www.freesound.org/data/previews/60/60922_1198-hq.mp3,https://www.freesound.org/data/previews/60/60922_1198-hq.ogg,48000,concrete domestic dryer household machine,wav,https://www.freesound.org/people/nicStage/sounds/60922/,nicStage,"{""clapping"":""clapping"",""train"":""train""}"
658295820,1/26/2015 15:33:59,1538896396,1/26/2015 15:33:07,FALSE,inboxpounds,1,19068162,GBR,I4,Mitcham,92.21.13.240,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,84,0,1,"chugging,railway,train,clink",5,24,2304,2,My clothes dryer. Sound Devices 744T.,20.99997917,http://kyoto.let.vu.nl/~miltenburg/sounds/60922.mp3,60922,http://creativecommons.org/licenses/by/3.0/,Dryer.WAV,1,https://www.freesound.org/data/previews/60/60922_1198-hq.mp3,https://www.freesound.org/data/previews/60/60922_1198-hq.ogg,48000,concrete domestic dryer household machine,wav,https://www.freesound.org/people/nicStage/sounds/60922/,nicStage,"{""chugging"":""chugging"",""railway"":""railway"",""train"":""train"",""clink"":""clink""}"
658295820,1/26/2015 15:34:18,1538896576,1/26/2015 15:32:31,FALSE,vivatic,1,12878402,GBR,F8,Stevenage,81.105.29.39,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,3,0,0,0,0,1,84,0,1,"hum,drip,clapping",5,24,2304,2,My clothes dryer. Sound Devices 744T.,20.99997917,http://kyoto.let.vu.nl/~miltenburg/sounds/60922.mp3,60922,http://creativecommons.org/licenses/by/3.0/,Dryer.WAV,1,https://www.freesound.org/data/previews/60/60922_1198-hq.mp3,https://www.freesound.org/data/previews/60/60922_1198-hq.ogg,48000,concrete domestic dryer household machine,wav,https://www.freesound.org/people/nicStage/sounds/60922/,nicStage,"{""hum"":""hum"",""drip"":""drip"",""clap"":""clapping""}"
658295820,1/26/2015 15:46:14,1538902681,1/26/2015 15:44:52,FALSE,prodege,1,25501111,CAN,ON,Toronto,74.15.57.113,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,0,1,1,3,0,1,0,1,1,0,1,1,1,6,1,0,0,0,1,78,0,2,"beat,music,jungle",5,24,2304,2,My clothes dryer. Sound Devices 744T.,20.99997917,http://kyoto.let.vu.nl/~miltenburg/sounds/60922.mp3,60922,http://creativecommons.org/licenses/by/3.0/,Dryer.WAV,1,https://www.freesound.org/data/previews/60/60922_1198-hq.mp3,https://www.freesound.org/data/previews/60/60922_1198-hq.ogg,48000,concrete domestic dryer household machine,wav,https://www.freesound.org/people/nicStage/sounds/60922/,nicStage,"{""beat"":""beat"",""music"":""music"",""jungle"":""jungle""}"
658295820,1/26/2015 15:49:36,1538904644,1/26/2015 15:48:33,FALSE,instagc,1,30398579,USA,MA,Winchendon,73.38.174.116,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,0,1,1,2,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,78,0,1,"clothes dryer,tumble dry,clothes dryer,laundry,clothes tumbling",5,24,2304,2,My clothes dryer. Sound Devices 744T.,20.99997917,http://kyoto.let.vu.nl/~miltenburg/sounds/60922.mp3,60922,http://creativecommons.org/licenses/by/3.0/,Dryer.WAV,1,https://www.freesound.org/data/previews/60/60922_1198-hq.mp3,https://www.freesound.org/data/previews/60/60922_1198-hq.ogg,48000,concrete domestic dryer household machine,wav,https://www.freesound.org/people/nicStage/sounds/60922/,nicStage,"{""clothes dryer"":""clothes dryer"",""tumble dry"":""tumble dry"",""dryer"":""clothes dryer"",""laundry"":""laundry"",""clothes tumbling"":""clothes tumbling""}"
658295820,1/26/2015 15:54:22,1538910149,1/26/2015 15:53:41,FALSE,tremorgames,1,21986514,GBR,G5,Maidstone,86.143.182.79,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1,1,1,0,1,0,1,1,0,1,1,1,3,1,0,0,0,1,78,0,1,"engine noise,rumble,click",5,24,2304,2,My clothes dryer. Sound Devices 744T.,20.99997917,http://kyoto.let.vu.nl/~miltenburg/sounds/60922.mp3,60922,http://creativecommons.org/licenses/by/3.0/,Dryer.WAV,1,https://www.freesound.org/data/previews/60/60922_1198-hq.mp3,https://www.freesound.org/data/previews/60/60922_1198-hq.ogg,48000,concrete domestic dryer household machine,wav,https://www.freesound.org/people/nicStage/sounds/60922/,nicStage,"{""engine"":""engine noise"",""rumble"":""rumble"",""clicks"":""click""}"
658295820,1/26/2015 15:59:03,1538918323,1/26/2015 15:57:10,FALSE,clixsense,1,30544555,USA,TX,Longview,208.180.9.42,"Mozilla/5.0 (Linux; Android 4.4.4; XT1080 Build/SU6-7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.89 Mobile Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,23,0,0,0,1,1,84,0,1,"click,clothes dryer,low,thumping",5,24,2304,2,My clothes dryer. Sound Devices 744T.,20.99997917,http://kyoto.let.vu.nl/~miltenburg/sounds/60922.mp3,60922,http://creativecommons.org/licenses/by/3.0/,Dryer.WAV,1,https://www.freesound.org/data/previews/60/60922_1198-hq.mp3,https://www.freesound.org/data/previews/60/60922_1198-hq.ogg,48000,concrete domestic dryer household machine,wav,https://www.freesound.org/people/nicStage/sounds/60922/,nicStage,"{""clicking"":""click"",""dryer"":""clothes dryer"",""low"":""low"",""thumping"":""thumping""}"
658295820,1/26/2015 16:00:28,1538921224,1/26/2015 15:59:26,FALSE,bitcoinget,1,21766842,GBR,,,80.229.242.55,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,0,1,1,3,0,1,0,1,1,0,1,1,1,3,1,0,0,0,1,77,0,1,"bongos,clapping",5,24,2304,2,My clothes dryer. Sound Devices 744T.,20.99997917,http://kyoto.let.vu.nl/~miltenburg/sounds/60922.mp3,60922,http://creativecommons.org/licenses/by/3.0/,Dryer.WAV,1,https://www.freesound.org/data/previews/60/60922_1198-hq.mp3,https://www.freesound.org/data/previews/60/60922_1198-hq.ogg,48000,concrete domestic dryer household machine,wav,https://www.freesound.org/people/nicStage/sounds/60922/,nicStage,"{""bongos"":""bongos"",""clapping"":""clapping""}"
658295820,1/26/2015 16:01:04,1538922337,1/26/2015 16:00:02,FALSE,clixsense,1,26151546,GBR,B6,Brighton,81.101.199.224,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,2,0,0,0,0,1,83,0,1,engine noise,5,24,2304,2,My clothes dryer. Sound Devices 744T.,20.99997917,http://kyoto.let.vu.nl/~miltenburg/sounds/60922.mp3,60922,http://creativecommons.org/licenses/by/3.0/,Dryer.WAV,1,https://www.freesound.org/data/previews/60/60922_1198-hq.mp3,https://www.freesound.org/data/previews/60/60922_1198-hq.ogg,48000,concrete domestic dryer household machine,wav,https://www.freesound.org/people/nicStage/sounds/60922/,nicStage,"{""engine noise"":""engine noise""}"
658295821,1/26/2015 15:30:53,1538894631,1/26/2015 15:29:41,FALSE,clixsense,1,6352345,GBR,G9,Prescot,82.42.179.184,Mozilla/5.0 (Windows NT 6.0; rv:35.0) Gecko/20100101 Firefox/35.0,0,1,1,3,0,1,0,1,1,0,1,1,1,2,1,0,0,0,1,25,0,2,"woodsaw,drill",0,16,705,1,Selfmade record sounds @ Home and edit with WaveLab6,6,http://kyoto.let.vu.nl/~miltenburg/sounds/39250.mp3,39250,http://creativecommons.org/licenses/by/3.0/,delphis FX MACHINE 3.WAV,0,https://www.freesound.org/data/previews/39/39250_180659-hq.mp3,https://www.freesound.org/data/previews/39/39250_180659-hq.ogg,44100,fx household machine,wav,https://www.freesound.org/people/delphidebrain/sounds/39250/,delphidebrain,"{""woodsaw"":""woodsaw"",""drill"":""drill""}"
658295821,1/26/2015 15:33:41,1538896199,1/26/2015 15:32:16,FALSE,neodev,1,11007322,GBR,H9,London,2.126.224.193,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36",0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,2,25,0,1,"starting,drill,stopping",0,16,705,1,Selfmade record sounds @ Home and edit with WaveLab6,6,http://kyoto.let.vu.nl/~miltenburg/sounds/39250.mp3,39250,http://creativecommons.org/licenses/by/3.0/,delphis FX MACHINE 3.WAV,0,https://www.freesound.org/data/previews/39/39250_180659-hq.mp3,https://www.freesound.org/data/previews/39/39250_180659-hq.ogg,44100,fx household machine,wav,https://www.freesound.org/people/delphidebrain/sounds/39250/,delphidebrain,"{""starting"":""starting"",""drill"":""drill"",""stopping"":""stopping""}"
658295821,1/26/2015 15:33:59,1538896397,1/26/2015 15:33:07,FALSE,inboxpounds,1,19068162,GBR,I4,Mitcham,92.21.13.240,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,23,0,1,"loud,electric saw,electric motor",0,16,705,1,Selfmade record sounds @ Home and edit with WaveLab6,6,http://kyoto.let.vu.nl/~miltenburg/sounds/39250.mp3,39250,http://creativecommons.org/licenses/by/3.0/,delphis FX MACHINE 3.WAV,0,https://www.freesound.org/data/previews/39/39250_180659-hq.mp3,https://www.freesound.org/data/previews/39/39250_180659-hq.ogg,44100,fx household machine,wav,https://www.freesound.org/people/delphidebrain/sounds/39250/,delphidebrain,"{""loud"":""loud"",""electric"":""electric saw"",""motor"":""electric motor""}"
658295821,1/26/2015 15:34:18,1538896569,1/26/2015 15:32:31,FALSE,vivatic,1,12878402,GBR,F8,Stevenage,81.105.29.39,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,2,0,0,0,0,1,25,0,1,"motorized,electric saw,electric saw",0,16,705,1,Selfmade record sounds @ Home and edit with WaveLab6,6,http://kyoto.let.vu.nl/~miltenburg/sounds/39250.mp3,39250,http://creativecommons.org/licenses/by/3.0/,delphis FX MACHINE 3.WAV,0,https://www.freesound.org/data/previews/39/39250_180659-hq.mp3,https://www.freesound.org/data/previews/39/39250_180659-hq.ogg,44100,fx household machine,wav,https://www.freesound.org/people/delphidebrain/sounds/39250/,delphidebrain,"{""motorized"":""motorized"",""saw"":""electric saw"",""electric"":""electric saw""}"
658295821,1/26/2015 15:46:14,1538902683,1/26/2015 15:44:52,FALSE,prodege,1,25501111,CAN,ON,Toronto,74.15.57.113,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,0,1,1,3,0,1,0,1,1,0,1,1,1,2,1,0,0,0,1,25,0,2,"sharp,loud,drill",0,16,705,1,Selfmade record sounds @ Home and edit with WaveLab6,6,http://kyoto.let.vu.nl/~miltenburg/sounds/39250.mp3,39250,http://creativecommons.org/licenses/by/3.0/,delphis FX MACHINE 3.WAV,0,https://www.freesound.org/data/previews/39/39250_180659-hq.mp3,https://www.freesound.org/data/previews/39/39250_180659-hq.ogg,44100,fx household machine,wav,https://www.freesound.org/people/delphidebrain/sounds/39250/,delphidebrain,"{""sharp"":""sharp"",""loud"":""loud"",""drill"":""drill""}"
658295821,1/26/2015 15:49:36,1538904608,1/26/2015 15:48:33,FALSE,instagc,1,30398579,USA,MA,Winchendon,73.38.174.116,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,0,1,1,2,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,24,0,1,"electric motor,leafblower,appliance,motor turning off,tool powering down",0,16,705,1,Selfmade record sounds @ Home and edit with WaveLab6,6,http://kyoto.let.vu.nl/~miltenburg/sounds/39250.mp3,39250,http://creativecommons.org/licenses/by/3.0/,delphis FX MACHINE 3.WAV,0,https://www.freesound.org/data/previews/39/39250_180659-hq.mp3,https://www.freesound.org/data/previews/39/39250_180659-hq.ogg,44100,fx household machine,wav,https://www.freesound.org/people/delphidebrain/sounds/39250/,delphidebrain,"{""electric motor"":""electric motor"",""leafblower"":""leafblower"",""appliance"":""appliance"",""motor turning off"":""motor turning off"",""tool powering down"":""tool powering down""}"
658295821,1/26/2015 15:54:22,1538910162,1/26/2015 15:53:41,FALSE,tremorgames,1,21986514,GBR,G5,Maidstone,86.143.182.79,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1,1,1,0,1,0,1,1,0,1,1,1,3,1,0,0,0,1,24,0,1,"engine,whir",0,16,705,1,Selfmade record sounds @ Home and edit with WaveLab6,6,http://kyoto.let.vu.nl/~miltenburg/sounds/39250.mp3,39250,http://creativecommons.org/licenses/by/3.0/,delphis FX MACHINE 3.WAV,0,https://www.freesound.org/data/previews/39/39250_180659-hq.mp3,https://www.freesound.org/data/previews/39/39250_180659-hq.ogg,44100,fx household machine,wav,https://www.freesound.org/people/delphidebrain/sounds/39250/,delphidebrain,"{""engine"":""engine"",""whir"":""whir""}"
658295821,1/26/2015 15:59:03,1538918321,1/26/2015 15:57:10,FALSE,clixsense,1,30544555,USA,TX,Longview,208.180.9.42,"Mozilla/5.0 (Linux; Android 4.4.4; XT1080 Build/SU6-7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.89 Mobile Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,8,0,0,0,2,1,25,0,1,"loud,electric saw,drill,sander",0,16,705,1,Selfmade record sounds @ Home and edit with WaveLab6,6,http://kyoto.let.vu.nl/~miltenburg/sounds/39250.mp3,39250,http://creativecommons.org/licenses/by/3.0/,delphis FX MACHINE 3.WAV,0,https://www.freesound.org/data/previews/39/39250_180659-hq.mp3,https://www.freesound.org/data/previews/39/39250_180659-hq.ogg,44100,fx household machine,wav,https://www.freesound.org/people/delphidebrain/sounds/39250/,delphidebrain,"{""loud"":""loud"",""saw"":""electric saw"",""drill"":""drill"",""sander"":""sander""}"
658295821,1/26/2015 16:00:28,1538921225,1/26/2015 15:59:26,FALSE,bitcoinget,1,21766842,GBR,,,80.229.242.55,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,0,1,1,3,0,1,0,1,1,0,1,1,1,2,1,0,0,0,1,25,0,2,electric saw,0,16,705,1,Selfmade record sounds @ Home and edit with WaveLab6,6,http://kyoto.let.vu.nl/~miltenburg/sounds/39250.mp3,39250,http://creativecommons.org/licenses/by/3.0/,delphis FX MACHINE 3.WAV,0,https://www.freesound.org/data/previews/39/39250_180659-hq.mp3,https://www.freesound.org/data/previews/39/39250_180659-hq.ogg,44100,fx household machine,wav,https://www.freesound.org/people/delphidebrain/sounds/39250/,delphidebrain,"{""electric saw"":""electric saw""}"
658295821,1/26/2015 16:01:04,1538922332,1/26/2015 16:00:02,FALSE,clixsense,1,26151546,GBR,B6,Brighton,81.101.199.224,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,25,0,1,drill,0,16,705,1,Selfmade record sounds @ Home and edit with WaveLab6,6,http://kyoto.let.vu.nl/~miltenburg/sounds/39250.mp3,39250,http://creativecommons.org/licenses/by/3.0/,delphis FX MACHINE 3.WAV,0,https://www.freesound.org/data/previews/39/39250_180659-hq.mp3,https://www.freesound.org/data/previews/39/39250_180659-hq.ogg,44100,fx household machine,wav,https://www.freesound.org/people/delphidebrain/sounds/39250/,delphidebrain,"{""drill"":""drill""}"
658295822,1/26/2015 15:30:53,1538894634,1/26/2015 15:29:41,FALSE,clixsense,1,6352345,GBR,G9,Prescot,82.42.179.184,Mozilla/5.0 (Windows NT 6.0; rv:35.0) Gecko/20100101 Firefox/35.0,0,2,2,2,0,2,0,1,1,0,2,2,2,2,2,1,1,0,1,8,0,2,"bang,tin",4,16,1411,2,recordings from my garage.,0.234376417,http://kyoto.let.vu.nl/~miltenburg/sounds/58517.mp3,58517,http://creativecommons.org/publicdomain/zero/1.0/,01.wav,2,https://www.freesound.org/data/previews/58/58517_734018-hq.mp3,https://www.freesound.org/data/previews/58/58517_734018-hq.ogg,44100,industrial machine metal tools,wav,https://www.freesound.org/people/arnt/sounds/58517/,arnt,"{""bang"":""bang"",""tin"":""tin""}"
658295822,1/26/2015 15:33:41,1538896201,1/26/2015 15:32:16,FALSE,neodev,1,11007322,GBR,H9,London,2.126.224.193,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36",0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,2,2,0,1,"sound,tinny",4,16,1411,2,recordings from my garage.,0.234376417,http://kyoto.let.vu.nl/~miltenburg/sounds/58517.mp3,58517,http://creativecommons.org/publicdomain/zero/1.0/,01.wav,2,https://www.freesound.org/data/previews/58/58517_734018-hq.mp3,https://www.freesound.org/data/previews/58/58517_734018-hq.ogg,44100,industrial machine metal tools,wav,https://www.freesound.org/people/arnt/sounds/58517/,arnt,"{""sound"":""sound"",""tinny"":""tinny""}"
658295822,1/26/2015 15:33:59,1538896395,1/26/2015 15:33:07,FALSE,inboxpounds,1,19068162,GBR,I4,Mitcham,92.21.13.240,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,2,0,1,"twang,instrumental,brief",4,16,1411,2,recordings from my garage.,0.234376417,http://kyoto.let.vu.nl/~miltenburg/sounds/58517.mp3,58517,http://creativecommons.org/publicdomain/zero/1.0/,01.wav,2,https://www.freesound.org/data/previews/58/58517_734018-hq.mp3,https://www.freesound.org/data/previews/58/58517_734018-hq.ogg,44100,industrial machine metal tools,wav,https://www.freesound.org/people/arnt/sounds/58517/,arnt,"{""twang"":""twang"",""instrumental"":""instrumental"",""brief"":""brief""}"
658295822,1/26/2015 15:34:18,1538896573,1/26/2015 15:32:31,FALSE,vivatic,1,12878402,GBR,F8,Stevenage,81.105.29.39,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36",0,3,3,1,0,3,0,1,1,0,3,3,3,1,0,2,2,0,1,10,0,3,"twang,tin,short",4,16,1411,2,recordings from my garage.,0.234376417,http://kyoto.let.vu.nl/~miltenburg/sounds/58517.mp3,58517,http://creativecommons.org/publicdomain/zero/1.0/,01.wav,2,https://www.freesound.org/data/previews/58/58517_734018-hq.mp3,https://www.freesound.org/data/previews/58/58517_734018-hq.ogg,44100,industrial machine metal tools,wav,https://www.freesound.org/people/arnt/sounds/58517/,arnt,"{""twang"":""twang"",""tin"":""tin"",""short"":""short""}"
658295822,1/26/2015 15:46:14,1538902684,1/26/2015 15:44:52,FALSE,prodege,1,25501111,CAN,ON,Toronto,74.15.57.113,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,0,1,1,2,0,1,0,1,1,0,1,1,1,2,1,0,0,0,1,3,0,1,"hammer,metal hit",4,16,1411,2,recordings from my garage.,0.234376417,http://kyoto.let.vu.nl/~miltenburg/sounds/58517.mp3,58517,http://creativecommons.org/publicdomain/zero/1.0/,01.wav,2,https://www.freesound.org/data/previews/58/58517_734018-hq.mp3,https://www.freesound.org/data/previews/58/58517_734018-hq.ogg,44100,industrial machine metal tools,wav,https://www.freesound.org/people/arnt/sounds/58517/,arnt,"{""hammer"":""hammer"",""hit"":""metal hit""}"
658295822,1/26/2015 15:49:36,1538904612,1/26/2015 15:48:33,FALSE,instagc,1,30398579,USA,MA,Winchendon,73.38.174.116,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,0,1,1,2,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,3,0,1,buzz,4,16,1411,2,recordings from my garage.,0.234376417,http://kyoto.let.vu.nl/~miltenburg/sounds/58517.mp3,58517,http://creativecommons.org/publicdomain/zero/1.0/,01.wav,2,https://www.freesound.org/data/previews/58/58517_734018-hq.mp3,https://www.freesound.org/data/previews/58/58517_734018-hq.ogg,44100,industrial machine metal tools,wav,https://www.freesound.org/people/arnt/sounds/58517/,arnt,"{""buzz"":""buzz""}"
658295822,1/26/2015 15:54:22,1538910147,1/26/2015 15:53:41,FALSE,tremorgames,1,21986514,GBR,G5,Maidstone,86.143.182.79,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1,1,1,0,1,0,1,1,0,1,1,1,3,1,0,0,0,1,4,0,1,"metal hit,metal hit",4,16,1411,2,recordings from my garage.,0.234376417,http://kyoto.let.vu.nl/~miltenburg/sounds/58517.mp3,58517,http://creativecommons.org/publicdomain/zero/1.0/,01.wav,2,https://www.freesound.org/data/previews/58/58517_734018-hq.mp3,https://www.freesound.org/data/previews/58/58517_734018-hq.ogg,44100,industrial machine metal tools,wav,https://www.freesound.org/people/arnt/sounds/58517/,arnt,"{""hit"":""metal hit"",""metal"":""metal hit""}"
658295822,1/26/2015 15:59:03,1538918326,1/26/2015 15:57:10,FALSE,clixsense,1,30544555,USA,TX,Longview,208.180.9.42,"Mozilla/5.0 (Linux; Android 4.4.4; XT1080 Build/SU6-7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.89 Mobile Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,2,0,0,0,1,1,2,0,1,"quick,loud,sneeze,ding",4,16,1411,2,recordings from my garage.,0.234376417,http://kyoto.let.vu.nl/~miltenburg/sounds/58517.mp3,58517,http://creativecommons.org/publicdomain/zero/1.0/,01.wav,2,https://www.freesound.org/data/previews/58/58517_734018-hq.mp3,https://www.freesound.org/data/previews/58/58517_734018-hq.ogg,44100,industrial machine metal tools,wav,https://www.freesound.org/people/arnt/sounds/58517/,arnt,"{""quick"":""quick"",""loud"":""loud"",""sneeze"":""sneeze"",""ding"":""ding""}"
658295822,1/26/2015 16:00:28,1538921228,1/26/2015 15:59:26,FALSE,bitcoinget,1,21766842,GBR,,,80.229.242.55,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,0,2,2,2,0,2,0,1,1,0,2,2,2,2,2,1,1,0,1,8,0,2,saucepan lid,4,16,1411,2,recordings from my garage.,0.234376417,http://kyoto.let.vu.nl/~miltenburg/sounds/58517.mp3,58517,http://creativecommons.org/publicdomain/zero/1.0/,01.wav,2,https://www.freesound.org/data/previews/58/58517_734018-hq.mp3,https://www.freesound.org/data/previews/58/58517_734018-hq.ogg,44100,industrial machine metal tools,wav,https://www.freesound.org/people/arnt/sounds/58517/,arnt,"{""saucepan lid"":""saucepan lid""}"
658295822,1/26/2015 16:01:04,1538922333,1/26/2015 16:00:02,FALSE,clixsense,1,26151546,GBR,B6,Brighton,81.101.199.224,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,2,0,1,metal hit,4,16,1411,2,recordings from my garage.,0.234376417,http://kyoto.let.vu.nl/~miltenburg/sounds/58517.mp3,58517,http://creativecommons.org/publicdomain/zero/1.0/,01.wav,2,https://www.freesound.org/data/previews/58/58517_734018-hq.mp3,https://www.freesound.org/data/previews/58/58517_734018-hq.ogg,44100,industrial machine metal tools,wav,https://www.freesound.org/people/arnt/sounds/58517/,arnt,"{""metal hit"":""metal hit""}"
658295823,1/26/2015 15:35:26,1538897162,1/26/2015 15:34:18,FALSE,vivatic,1,12878402,GBR,F8,Stevenage,81.105.29.39,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,3,0,0,0,0,1,84,0,1,"engine throbbing,motorized,constant",0,16,1378,2,A machine punching tooth spaces in a band saw with a crank punch while the band coil is advancing. There is a pause where no punches are made. The machine is punching hundreds of teeth per minute. Recorded with a Rode NT4 microphone and  the Edirol R44 recorder.,20.9939,http://kyoto.let.vu.nl/~miltenburg/sounds/164009.mp3,164009,http://creativecommons.org/publicdomain/zero/1.0/,Toothing Machine.wav,0,https://www.freesound.org/data/previews/164/164009_2800743-hq.mp3,https://www.freesound.org/data/previews/164/164009_2800743-hq.ogg,44100,punch factory automatic saw-tooth machine,wav,https://www.freesound.org/people/dnewtonjr/sounds/164009/,dnewtonjr,"{""engine"":""engine throbbing"",""motorized"":""motorized"",""constant"":""constant""}"
